Kat's Test
SpineBase.x,SpineBase.y,SpineBase.z,SpineMid.x,SpineMid.y,SpineMid.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,WristLeft.x,WristLeft.y,WristLeft.z,HandLeft.x,HandLeft.y,HandLeft.z,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,ElbowRight.x,ElbowRight.y,ElbowRight.z,WristRight.x,WristRight.y,WristRight.z,HandRight.x,HandRight.y,HandRight.z,HipLeft.x,HipLeft.y,HipLeft.z,KneeLeft.x,KneeLeft.y,KneeLeft.z,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,FootLeft.x,FootLeft.y,FootLeft.z,HipRight.x,HipRight.y,HipRight.z,KneeRight.x,KneeRight.y,KneeRight.z,AnkleRight.x,AnkleRight.y,AnkleRight.z,FootRight.x,FootRight.y,FootRight.z,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,HandTipRight.x,HandTipRight.y,HandTipRight.z,ThumbRight.x,ThumbRight.y,ThumbRight.z,
0 0.029925,-0.202833,1.283328,1 0.016087,0.109076,1.334676,2 0.002821,0.398779,1.369801,3 0.008761,0.537689,1.361863,4 -0.126437,0.284273,1.339206,5 -0.273524,0.057342,1.330723,6 -0.411757,-0.118581,1.271767,7 -0.457703,-0.181812,1.255250,8 0.141932,0.269137,1.339969,9 0.261684,0.034998,1.392864,10 0.379425,-0.123656,1.350065,11 0.426808,-0.186861,1.347161,12 -0.034892,-0.193105,1.247735,13 -0.065290,-0.449577,1.102367,N/A,N/A,N/A,N/A,N/A,N/A,16 0.093076,-0.201342,1.247659,N/A,N/A,N/A,18 0.081299,-0.384024,1.141829,19 0.079278,-0.424522,1.201330,20 0.006106,0.328487,1.362934,21 -0.483626,-0.228079,1.226170,22 -0.443629,-0.157474,1.210112,23 0.473958,-0.242989,1.333379,24 0.403671,-0.200762,1.363428,
0 0.031957,-0.204949,1.285876,1 0.018095,0.106313,1.338206,2 0.004694,0.396693,1.374670,3 0.010378,0.535873,1.366577,4 -0.125329,0.282506,1.342018,5 -0.270689,0.055147,1.335728,6 -0.407755,-0.125085,1.279697,7 -0.450934,-0.189356,1.263781,8 0.142549,0.267733,1.342502,9 0.242163,0.054357,1.401900,10 0.378890,-0.124158,1.354113,11 0.430192,-0.193467,1.350334,12 -0.032685,-0.195472,1.250382,13 -0.064949,-0.450834,1.102703,N/A,N/A,N/A,N/A,N/A,N/A,16 0.094823,-0.203098,1.250001,N/A,N/A,N/A,18 0.081187,-0.384674,1.144356,19 0.079116,-0.425095,1.204404,20 0.008013,0.326246,1.367565,21 -0.477006,-0.235529,1.235996,22 -0.434853,-0.161793,1.218910,23 0.477676,-0.245488,1.332648,24 0.418616,-0.221589,1.361036,
0 0.033678,-0.204078,1.290811,1 0.019805,0.105480,1.342750,2 0.006561,0.395049,1.379462,3 0.012453,0.534389,1.372311,4 -0.124429,0.281440,1.344637,5 -0.268122,0.053225,1.340550,6 -0.401847,-0.130161,1.289619,7 -0.444607,-0.196266,1.273875,8 0.143091,0.266274,1.345004,9 0.241876,0.054826,1.402247,10 0.379513,-0.125935,1.359484,11 0.432564,-0.196847,1.357270,12 -0.030573,-0.195716,1.254589,13 -0.064660,-0.455652,1.102631,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096049,-0.200964,1.255897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 0.009841,0.324824,1.372381,21 -0.472363,-0.243136,1.245687,22 -0.430733,-0.171422,1.227899,23 0.482542,-0.251296,1.341211,24 0.423734,-0.228097,1.365185,
0 0.033820,-0.142585,1.305617,1 0.020881,0.126376,1.345412,2 0.007214,0.395106,1.376336,3 0.015230,0.530660,1.365868,4 -0.113190,0.303265,1.357991,5 -0.257952,0.056863,1.344504,6 -0.396965,-0.137020,1.293858,7 -0.438410,-0.201662,1.276621,8 0.151283,0.283247,1.367902,9 0.245685,0.053644,1.399537,10 0.406877,-0.167880,1.368811,11 0.458275,-0.234406,1.358369,12 -0.029621,-0.133689,1.272090,13 -0.060236,-0.430219,1.118789,N/A,N/A,N/A,N/A,N/A,N/A,16 0.095548,-0.144341,1.273777,17 0.091926,-0.462325,1.209412,N/A,N/A,N/A,N/A,N/A,N/A,20 0.010683,0.327643,1.369769,21 -0.464129,-0.249182,1.251360,22 -0.426419,-0.178298,1.231558,23 0.490045,-0.288304,1.342047,24 0.428634,-0.240465,1.390125,
0 0.034299,-0.142808,1.306188,1 0.021583,0.128442,1.347182,2 0.007778,0.395999,1.377602,3 0.017905,0.530387,1.368190,4 -0.112391,0.305296,1.360268,5 -0.253024,0.057557,1.348070,6 -0.391864,-0.141161,1.298461,7 -0.431980,-0.206206,1.279178,8 0.151518,0.284031,1.369115,9 0.248967,0.052510,1.399847,10 0.406929,-0.167894,1.368834,11 0.459647,-0.235168,1.359595,12 -0.028830,-0.133939,1.272888,13 -0.059927,-0.430618,1.119048,N/A,N/A,N/A,N/A,N/A,N/A,16 0.095781,-0.144515,1.274114,17 0.091941,-0.462847,1.209443,N/A,N/A,N/A,N/A,N/A,N/A,20 0.011375,0.329504,1.371596,21 -0.456432,-0.254981,1.254565,22 -0.418327,-0.180860,1.236014,23 0.489326,-0.288102,1.342663,24 0.435601,-0.250083,1.385385,
0 0.034989,-0.142627,1.307911,1 0.022568,0.131105,1.349764,2 0.008982,0.396946,1.379253,3 0.021597,0.530170,1.370736,4 -0.111016,0.307227,1.362740,5 -0.245893,0.056840,1.352601,6 -0.382223,-0.147618,1.304307,7 -0.419911,-0.213097,1.282798,8 0.151968,0.284991,1.370778,9 0.229584,0.083682,1.411530,10 0.399448,-0.156729,1.370494,11 0.455679,-0.226382,1.358811,12 -0.027742,-0.133703,1.274986,13 -0.059104,-0.430237,1.119743,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096097,-0.144392,1.275410,17 0.092339,-0.463067,1.210004,N/A,N/A,N/A,N/A,N/A,N/A,20 0.012583,0.331394,1.373727,21 -0.441700,-0.261565,1.258265,22 -0.406887,-0.187363,1.237685,23 0.491375,-0.280452,1.348519,24 0.439477,-0.250516,1.381990,
0 0.035483,-0.142248,1.308652,1 0.023029,0.132121,1.350466,2 0.009404,0.397284,1.379600,3 0.023000,0.530254,1.370911,4 -0.110383,0.307895,1.363308,5 -0.242796,0.055864,1.353958,6 -0.376555,-0.149072,1.306437,7 -0.413999,-0.214450,1.281476,8 0.152167,0.285211,1.370968,9 0.228457,0.086744,1.410398,10 0.393050,-0.144607,1.369009,11 0.447589,-0.215054,1.355536,12 -0.027083,-0.133254,1.275845,13 -0.057926,-0.429365,1.119201,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096403,-0.144105,1.276008,17 0.092477,-0.462819,1.210128,N/A,N/A,N/A,N/A,N/A,N/A,20 0.013022,0.332035,1.374198,21 -0.437406,-0.264053,1.256714,22 -0.400633,-0.189713,1.237381,23 0.486070,-0.269844,1.351076,24 0.430710,-0.237094,1.376222,
0 0.035771,-0.142071,1.308958,1 0.023378,0.132791,1.350748,2 0.009833,0.397618,1.379734,3 0.024648,0.530479,1.370627,4 -0.109817,0.308541,1.363768,5 -0.239536,0.055563,1.354437,6 -0.371936,-0.149819,1.306456,7 -0.408764,-0.214945,1.280454,8 0.152229,0.285366,1.370952,9 0.234427,0.083048,1.401438,10 0.392354,-0.143384,1.368317,11 0.445689,-0.213567,1.351476,12 -0.026687,-0.133019,1.276207,13 -0.056057,-0.428605,1.117743,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096572,-0.143988,1.276239,17 0.093100,-0.462792,1.210708,N/A,N/A,N/A,N/A,N/A,N/A,20 0.013432,0.332567,1.374385,21 -0.432080,-0.263422,1.251734,22 -0.394167,-0.188475,1.237094,23 0.482619,-0.269127,1.348173,24 0.429399,-0.235348,1.370923,
0 0.036094,-0.141024,1.309373,1 0.023718,0.133874,1.350910,2 0.010215,0.397890,1.379692,3 0.026003,0.530679,1.369563,4 -0.109417,0.309728,1.364133,5 -0.236922,0.055604,1.354528,6 -0.368194,-0.150770,1.306466,7 -0.404710,-0.215474,1.277856,8 0.152474,0.286035,1.370897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.026260,-0.131915,1.276584,13 -0.054494,-0.426809,1.116204,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096761,-0.143053,1.276679,17 0.093199,-0.461817,1.210640,N/A,N/A,N/A,N/A,N/A,N/A,20 0.013799,0.333085,1.374386,21 -0.425669,-0.264149,1.251299,22 -0.392906,-0.193360,1.231981,N/A,N/A,N/A,N/A,N/A,N/A,
0 0.036094,-0.141024,1.309373,1 0.023718,0.133874,1.350910,2 0.010215,0.397890,1.379692,3 0.026003,0.530679,1.369563,4 -0.109417,0.309728,1.364133,5 -0.236922,0.055604,1.354528,6 -0.368194,-0.150770,1.306466,7 -0.404710,-0.215474,1.277856,8 0.152474,0.286035,1.370897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.026260,-0.131915,1.276584,13 -0.054494,-0.426809,1.116204,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096761,-0.143053,1.276679,17 0.093199,-0.461817,1.210640,N/A,N/A,N/A,N/A,N/A,N/A,20 0.013799,0.333085,1.374386,21 -0.425669,-0.264149,1.251299,22 -0.392906,-0.193360,1.231981,N/A,N/A,N/A,N/A,N/A,N/A,
0 0.036378,-0.140212,1.308736,1 0.024127,0.134960,1.350194,2 0.010870,0.398426,1.379076,3 0.027415,0.531297,1.366765,4 -0.109112,0.310447,1.363944,5 -0.233918,0.055884,1.353378,6 -0.365015,-0.151596,1.305183,7 -0.401075,-0.215352,1.274322,8 0.152722,0.286711,1.370316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.025900,-0.131096,1.275962,13 -0.051892,-0.424816,1.112402,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096940,-0.142284,1.276020,17 0.093752,-0.461080,1.210543,N/A,N/A,N/A,N/A,N/A,N/A,20 0.014371,0.333857,1.373748,21 -0.422040,-0.265288,1.248837,22 -0.391180,-0.196849,1.227186,N/A,N/A,N/A,N/A,N/A,N/A,
0 0.036717,-0.138674,1.305935,1 0.024587,0.136419,1.348250,2 0.011599,0.399092,1.377933,3 0.029223,0.532457,1.361460,4 -0.108510,0.311818,1.362854,5 -0.230786,0.056592,1.350711,6 -0.361540,-0.152457,1.302695,7 -0.397866,-0.215975,1.270464,8 0.153370,0.287684,1.369326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 -0.025446,-0.129524,1.273195,13 -0.050449,-0.421117,1.106593,N/A,N/A,N/A,N/A,N/A,N/A,16 0.097113,-0.140842,1.273167,17 0.094574,-0.459046,1.210394,N/A,N/A,N/A,N/A,N/A,N/A,20 0.015013,0.334806,1.372431,21 -0.419889,-0.264012,1.244753,22 -0.387317,-0.194757,1.224359,N/A,N/A,N/A,N/A,N/A,N/A,
0 0.036499,-0.137293,1.298958,1 0.026140,0.139726,1.337852,2 0.016247,0.403367,1.363289,3 0.030759,0.533982,1.353747,4 -0.104877,0.314536,1.349568,5 -0.226666,0.058924,1.345051,6 -0.357578,-0.152747,1.298298,7 -0.394389,-0.216973,1.264969,8 0.159680,0.291257,1.355595,9 0.301597,0.141770,1.370330,10 0.377204,-0.124449,1.326975,11 0.423125,-0.204683,1.313286,12 -0.025732,-0.130620,1.265303,13 -0.048832,-0.421271,1.096054,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096905,-0.136914,1.266372,17 0.094845,-0.455626,1.208244,N/A,N/A,N/A,N/A,N/A,N/A,20 0.018697,0.339116,1.358946,21 -0.417104,-0.265639,1.240328,22 -0.384732,-0.195136,1.219673,23 0.457429,-0.275135,1.318043,24 0.403183,-0.212828,1.330211,
0 0.036272,-0.134877,1.290472,1 0.027646,0.142727,1.329231,2 0.019306,0.406004,1.355085,3 0.031197,0.536650,1.345365,4 -0.102890,0.317024,1.338926,5 -0.221075,0.063825,1.336129,6 -0.354331,-0.154245,1.293308,7 -0.390829,-0.218192,1.259609,8 0.162722,0.294563,1.346802,N/A,N/A,N/A,10 0.372591,-0.107885,1.324584,11 0.406117,-0.188761,1.302161,12 -0.025885,-0.129991,1.257331,13 -0.047945,-0.418813,1.085463,N/A,N/A,N/A,N/A,N/A,N/A,16 0.096585,-0.132693,1.257688,17 0.095554,-0.450987,1.201507,18 0.078986,-0.733601,1.287042,N/A,N/A,N/A,20 0.021386,0.341968,1.350586,21 -0.411579,-0.270692,1.235363,22 -0.380915,-0.198585,1.211646,23 0.442691,-0.255526,1.304658,24 0.391639,-0.203731,1.323067,
0 0.034649,-0.132986,1.277873,1 0.027922,0.145365,1.317040,2 0.021296,0.408704,1.343349,3 0.031085,0.539606,1.333069,4 -0.101941,0.319009,1.324569,5 -0.217227,0.066385,1.322527,6 -0.349617,-0.154505,1.284284,7 -0.386353,-0.219268,1.249986,8 0.165654,0.296287,1.331121,9 0.292016,0.136656,1.336988,10 0.367850,-0.124855,1.304049,11 0.406899,-0.203284,1.279269,12 -0.027701,-0.128785,1.243667,13 -0.048288,-0.416619,1.068847,N/A,N/A,N/A,N/A,N/A,N/A,16 0.095217,-0.130337,1.246436,17 0.093496,-0.448782,1.187402,N/A,N/A,N/A,N/A,N/A,N/A,20 0.022956,0.344741,1.338726,21 -0.407152,-0.270585,1.227562,22 -0.378408,-0.200503,1.202383,23 0.439839,-0.268997,1.284423,24 0.392660,-0.218933,1.302429,
0 0.032510,-0.129411,1.265758,1 0.027166,0.149824,1.304382,2 0.021923,0.413571,1.330256,3 0.030706,0.543762,1.322182,4 -0.101736,0.321739,1.311785,5 -0.214053,0.070291,1.311665,6 -0.346309,-0.155792,1.273440,7 -0.383368,-0.221249,1.240539,8 0.167296,0.299614,1.318381,9 0.296617,0.145761,1.330675,10 0.358963,-0.116088,1.287886,11 0.393313,-0.197884,1.263281,12 -0.029907,-0.125529,1.231959,13 -0.048572,-0.413130,1.056302,N/A,N/A,N/A,N/A,N/A,N/A,16 0.093243,-0.126577,1.233953,17 0.089537,-0.445169,1.176586,N/A,N/A,N/A,N/A,N/A,N/A,20 0.023235,0.349569,1.325723,21 -0.404454,-0.272122,1.217440,22 -0.373152,-0.196338,1.195617,23 0.428216,-0.264456,1.264503,24 0.390238,-0.231028,1.289545,
0 0.028894,-0.125677,1.251926,1 0.025708,0.154796,1.289574,2 0.022615,0.419462,1.314273,3 0.029156,0.548514,1.308331,4 -0.102408,0.325788,1.295748,5 -0.210370,0.074778,1.295770,6 -0.342980,-0.156919,1.261023,7 -0.379954,-0.221332,1.227677,8 0.165952,0.304181,1.296676,9 0.292918,0.152468,1.318119,10 0.347920,-0.107713,1.267477,11 0.376443,-0.188305,1.243485,12 -0.033667,-0.122053,1.219403,13 -0.047025,-0.408505,1.041656,N/A,N/A,N/A,N/A,N/A,N/A,16 0.089968,-0.122702,1.218725,17 0.084900,-0.440845,1.159542,18 0.065944,-0.716872,1.260267,N/A,N/A,N/A,20 0.023386,0.355273,1.310042,21 -0.399348,-0.272325,1.204358,22 -0.370458,-0.197567,1.182744,23 0.411788,-0.252696,1.239429,24 0.371724,-0.221558,1.261273,
0 0.025424,-0.121083,1.230757,1 0.023497,0.159553,1.270120,2 0.021450,0.423808,1.296796,3 0.026450,0.553741,1.290036,4 -0.103384,0.332746,1.273724,5 -0.205891,0.081288,1.276518,6 -0.335683,-0.150336,1.243980,7 -0.374899,-0.218077,1.211392,8 0.165346,0.306067,1.276809,9 0.288326,0.151696,1.294757,10 0.337887,-0.107966,1.244606,11 0.363703,-0.187055,1.219549,12 -0.037326,-0.117441,1.199280,13 -0.045973,-0.403047,1.019681,N/A,N/A,N/A,N/A,N/A,N/A,16 0.086848,-0.118275,1.196527,17 0.077378,-0.436175,1.135873,N/A,N/A,N/A,N/A,N/A,N/A,20 0.021982,0.359774,1.292040,21 -0.396108,-0.270008,1.189232,22 -0.365913,-0.194850,1.166561,23 0.396761,-0.251924,1.217571,24 0.359658,-0.219963,1.240118,
0 0.024185,-0.117004,1.210729,1 0.022462,0.164666,1.251690,2 0.020624,0.429427,1.279911,3 0.023054,0.558040,1.274974,4 -0.106335,0.335834,1.258513,5 -0.205598,0.081095,1.260674,6 -0.334290,-0.152552,1.223075,7 -0.372455,-0.220349,1.193255,8 0.166860,0.306423,1.254842,9 0.254836,0.079394,1.246255,10 0.344199,-0.168786,1.199273,11 0.382992,-0.237769,1.176885,12 -0.038390,-0.112712,1.179147,13 -0.048671,-0.399049,1.002039,N/A,N/A,N/A,N/A,N/A,N/A,16 0.085459,-0.114938,1.176538,17 0.076312,-0.432690,1.122759,N/A,N/A,N/A,N/A,N/A,N/A,20 0.021103,0.365318,1.274757,21 -0.392146,-0.273008,1.171579,22 -0.365147,-0.198369,1.147180,23 0.395945,-0.291925,1.151650,24 0.364637,-0.254316,1.205773,
0 0.023795,-0.113956,1.186375,1 0.021012,0.169304,1.229512,2 0.018287,0.435025,1.259790,3 0.019321,0.563615,1.254925,4 -0.110717,0.336384,1.238285,5 -0.204480,0.085220,1.237259,6 -0.330658,-0.151307,1.201214,7 -0.368021,-0.219580,1.171393,8 0.165602,0.306177,1.229484,9 0.248129,0.082246,1.234497,10 0.337682,-0.168598,1.183336,11 0.368949,-0.236640,1.148809,12 -0.038912,-0.109660,1.156041,13 -0.054248,-0.393862,0.975835,N/A,N/A,N/A,N/A,N/A,N/A,16 0.085199,-0.111934,1.150858,17 0.075552,-0.429539,1.105838,N/A,N/A,N/A,19 0.086656,-0.582834,1.135860,20 0.018971,0.370732,1.254117,21 -0.388436,-0.271337,1.146115,22 -0.362220,-0.197524,1.124938,23 0.379334,-0.290339,1.122124,24 0.349574,-0.250714,1.175822,
0 0.018742,-0.107009,1.132151,1 0.014875,0.180784,1.180982,2 0.011228,0.449462,1.216948,3 0.011636,0.573794,1.214554,4 -0.117544,0.346928,1.192023,5 -0.207616,0.088271,1.186729,6 -0.324901,-0.154915,1.147629,7 -0.356805,-0.221347,1.121902,8 0.159319,0.313268,1.180899,9 0.232106,0.086978,1.183961,10 0.315731,-0.166582,1.123046,11 0.342031,-0.228478,1.090931,12 -0.043275,-0.102155,1.103716,13 -0.065878,-0.382188,0.938477,N/A,N/A,N/A,N/A,N/A,N/A,16 0.079658,-0.105587,1.094428,17 0.074173,-0.412823,1.033933,N/A,N/A,N/A,N/A,N/A,N/A,20 0.012122,0.384567,1.209812,21 -0.373952,-0.271256,1.096477,22 -0.351144,-0.196085,1.077716,23 0.348627,-0.278680,1.063044,24 0.329259,-0.282308,1.066200,
0 0.016879,-0.106983,1.106634,1 0.012705,0.182328,1.157912,2 0.008775,0.451926,1.196315,3 0.007345,0.573792,1.195092,4 -0.121372,0.349720,1.170425,5 -0.209986,0.085571,1.160736,6 -0.320467,-0.155992,1.116310,7 -0.349160,-0.221371,1.092570,8 0.156762,0.316818,1.156142,9 0.226049,0.087826,1.157156,10 0.303638,-0.162943,1.088643,11 0.327312,-0.218438,1.060733,12 -0.044976,-0.102586,1.077821,13 -0.071461,-0.380617,0.919708,N/A,N/A,N/A,N/A,N/A,N/A,16 0.077751,-0.104982,1.069322,17 0.075788,-0.406459,0.993596,N/A,N/A,N/A,N/A,N/A,N/A,20 0.009735,0.386853,1.188547,21 -0.365133,-0.268902,1.066046,22 -0.341893,-0.183931,1.055526,23 0.331106,-0.275629,1.030676,24 0.312758,-0.231454,1.076138,
0 0.013962,-0.108517,1.082380,1 0.010019,0.183481,1.135568,2 0.006265,0.454993,1.175705,3 0.002323,0.572255,1.174632,4 -0.125392,0.353054,1.146270,5 -0.210618,0.086092,1.132874,6 -0.313710,-0.154724,1.084733,7 -0.340059,-0.221385,1.059844,8 0.155760,0.319875,1.135854,9 0.222238,0.088019,1.135408,10 0.293943,-0.155183,1.061701,11 0.316326,-0.211833,1.027853,12 -0.047711,-0.104022,1.052804,13 -0.067251,-0.385125,0.910481,N/A,N/A,N/A,N/A,N/A,N/A,16 0.074808,-0.106369,1.045648,17 0.089699,-0.399347,0.943636,N/A,N/A,N/A,N/A,N/A,N/A,20 0.007185,0.389507,1.167495,21 -0.348027,-0.271138,1.036100,22 -0.330547,-0.185661,1.024327,23 0.319391,-0.267679,0.995320,24 0.301913,-0.225572,1.046840,
0 0.011683,-0.109837,1.059205,1 0.008197,0.184400,1.113134,2 0.004868,0.457520,1.154055,3 -0.002012,0.573972,1.153905,4 -0.126888,0.355869,1.124624,5 -0.209890,0.086951,1.104400,6 -0.305685,-0.154543,1.047198,7 -0.329828,-0.219427,1.024608,8 0.155725,0.321857,1.114156,9 0.219637,0.086833,1.110259,10 0.281568,-0.143666,1.027417,11 0.304949,-0.201127,0.991572,12 -0.049849,-0.105475,1.030173,13 -0.070332,-0.384404,0.891910,N/A,N/A,N/A,N/A,N/A,N/A,16 0.072513,-0.107305,1.021825,17 0.078152,-0.392393,0.900317,N/A,N/A,N/A,N/A,N/A,N/A,20 0.005685,0.391690,1.145619,21 -0.337076,-0.269825,0.997777,22 -0.318225,-0.183116,0.989079,23 0.308752,-0.256255,0.958171,24 0.295881,-0.219095,1.008857,
0 0.006563,-0.106963,1.035353,1 0.005175,0.187402,1.090491,2 0.003711,0.460130,1.132535,3 -0.007610,0.573666,1.128732,4 -0.117285,0.380190,1.086949,5 -0.201237,0.109472,1.073616,6 -0.291925,-0.145280,1.003870,7 -0.316708,-0.211215,0.981627,8 0.152712,0.320630,1.088593,9 0.217835,0.087254,1.084922,10 0.273490,-0.133810,0.993937,11 0.295833,-0.190774,0.952649,12 -0.054717,-0.102034,1.004362,13 -0.058869,-0.381241,0.873700,N/A,N/A,N/A,N/A,N/A,N/A,16 0.067466,-0.104980,0.999709,17 0.082355,-0.380818,0.860938,N/A,N/A,N/A,N/A,N/A,N/A,20 0.004083,0.394439,1.123804,21 -0.323600,-0.267481,0.959950,22 -0.304520,-0.184122,0.947396,23 0.298393,-0.244972,0.918886,24 0.288819,-0.210118,0.974955,
0 0.006340,-0.105349,1.015422,1 0.005441,0.191215,1.068890,2 0.004555,0.465544,1.109241,3 -0.015199,0.576068,1.104201,4 -0.115833,0.383649,1.072457,5 -0.198130,0.111874,1.039912,6 -0.276197,-0.136976,0.955585,7 -0.298181,-0.201098,0.933414,8 0.150233,0.320879,1.064734,9 0.217512,0.091686,1.056442,10 0.260982,-0.101640,0.959800,11 0.285556,-0.174259,0.917417,12 -0.054734,-0.100605,0.984691,13 -0.062962,-0.379206,0.862598,N/A,N/A,N/A,N/A,N/A,N/A,16 0.067025,-0.103163,0.979482,17 0.100661,-0.361029,0.811371,N/A,N/A,N/A,N/A,N/A,N/A,20 0.004776,0.399513,1.100906,21 -0.303763,-0.256590,0.912414,22 -0.284933,-0.180464,0.901889,23 0.289841,-0.232736,0.881106,24 0.276863,-0.188909,0.938684,
0 0.006778,-0.104801,0.995580,1 0.005813,0.194153,1.047255,2 0.004858,0.470172,1.085713,3 -0.024051,0.578463,1.079765,4 -0.113362,0.389997,1.045719,5 -0.193199,0.116544,1.010820,6 -0.250024,-0.103282,0.919168,7 -0.273341,-0.182015,0.887862,8 0.148736,0.323752,1.039331,9 0.216727,0.099012,1.029778,10 0.258099,-0.094223,0.935113,11 0.280068,-0.160557,0.881591,12 -0.053509,-0.099686,0.961691,13 -0.065233,-0.378702,0.853856,N/A,N/A,N/A,N/A,N/A,N/A,16 0.066730,-0.102839,0.962408,17 0.117564,-0.340797,0.771954,N/A,N/A,N/A,N/A,N/A,N/A,20 0.005097,0.403788,1.077828,21 -0.279195,-0.243249,0.865446,22 -0.293371,-0.213989,0.841800,23 0.285948,-0.218607,0.844494,24 0.271905,-0.178997,0.897231,
0 0.008741,-0.106846,0.971922,1 0.007525,0.195738,1.023093,2 0.006335,0.474336,1.060808,3 -0.036075,0.578741,1.056390,4 -0.113718,0.390419,1.022820,5 -0.188425,0.116250,0.977339,6 -0.231302,-0.091895,0.877628,7 -0.248656,-0.170597,0.841392,8 0.146885,0.327542,1.014428,9 0.216756,0.111042,1.001607,10 0.255819,-0.083992,0.890321,N/A,N/A,N/A,12 -0.051640,-0.102679,0.938774,13 -0.064996,-0.385462,0.844831,N/A,N/A,N/A,N/A,N/A,N/A,16 0.068542,-0.103606,0.938183,17 0.130172,-0.331759,0.735659,N/A,N/A,N/A,N/A,N/A,N/A,20 0.006632,0.407402,1.053089,21 -0.251411,-0.229042,0.816197,22 -0.262969,-0.200435,0.776400,23 0.282399,-0.206407,0.807035,24 0.239574,-0.140538,0.836368,
0 0.011312,-0.107066,0.952739,1 0.009168,0.197927,1.001363,2 0.006994,0.478207,1.036427,3 -0.048788,0.576202,1.033580,4 -0.113478,0.387051,0.997533,5 -0.182793,0.111950,0.941232,6 -0.209516,-0.096367,0.827544,7 -0.221208,-0.163414,0.791533,8 0.143233,0.338255,0.987747,9 0.218755,0.117621,0.973148,10 0.256135,-0.078189,0.860816,N/A,N/A,N/A,12 -0.049490,-0.103379,0.919962,13 -0.065132,-0.388092,0.833506,N/A,N/A,N/A,N/A,N/A,N/A,16 0.071336,-0.103183,0.918424,17 0.138708,-0.317199,0.699162,N/A,N/A,N/A,N/A,N/A,N/A,20 0.007540,0.410929,1.029342,21 -0.218617,-0.217992,0.750717,22 -0.237997,-0.153634,0.744176,23 0.281071,-0.195454,0.768532,24 0.253734,-0.133796,0.821974,
0 0.015539,-0.109304,0.923696,1 0.011578,0.198752,0.972475,2 0.007810,0.480683,1.007645,3 -0.061595,0.570095,1.008370,4 -0.115079,0.383109,0.971961,5 -0.173516,0.108982,0.906253,6 -0.179484,-0.099274,0.786667,7 -0.185684,-0.151490,0.748446,8 0.137102,0.342982,0.955092,9 0.222100,0.120781,0.936766,10 0.256743,-0.069010,0.815474,N/A,N/A,N/A,12 -0.045989,-0.106214,0.890349,13 -0.063756,-0.393242,0.817711,N/A,N/A,N/A,N/A,N/A,N/A,16 0.075925,-0.104450,0.889847,17 0.143977,-0.315787,0.666344,N/A,N/A,N/A,N/A,N/A,N/A,20 0.008733,0.413112,1.000489,21 -0.178338,-0.208452,0.702466,22 -0.203505,-0.137857,0.695000,23 0.279092,-0.184465,0.727254,24 0.231847,-0.108428,0.768600,
0 0.020470,-0.108700,0.901772,1 0.015671,0.200097,0.948411,2 0.011033,0.481880,0.981320,3 -0.073553,0.555722,0.986807,4 -0.112665,0.382903,0.946815,5 -0.158028,0.105162,0.869967,6 -0.161563,-0.092834,0.759306,7 -0.157678,-0.136936,0.706639,8 0.141712,0.349077,0.932516,9 0.225605,0.128689,0.910388,10 0.258767,-0.065533,0.784859,11 0.263616,-0.117389,0.738222,12 -0.041237,-0.105772,0.869279,13 -0.060230,-0.393862,0.801942,N/A,N/A,N/A,N/A,N/A,N/A,16 0.080636,-0.103509,0.866937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 0.012175,0.414429,0.974701,21 -0.142941,-0.201756,0.670821,22 -0.172727,-0.121391,0.665917,23 0.270096,-0.174522,0.687170,24 0.200600,-0.135311,0.737833,
